Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1991,Y1991F,Y1991N,Y1992,Y1992F,Y1992N,Y1993,Y1993F,Y1993N,Y1994,Y1994F,Y1994N,Y1995,Y1995F,Y1995N,Y1996,Y1996F,Y1996N,Y1997,Y1997F,Y1997N,Y1998,Y1998F,Y1998N,Y1999,Y1999F,Y1999N,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2020,Y2020F,Y2020N
"162","Norway","23081","FDI inflows to Food, Beverages and Tobacco","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1918.710000","X","OECD",,,
"162","Norway","23081","FDI inflows to Food, Beverages and Tobacco","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1944.732465","Fc","Calculated",,,
"162","Norway","23081","FDI inflows to Food, Beverages and Tobacco","6141","Share of Total FDI inflows US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.780343","Fc","Calculated",,,
"162","Norway","23082","Total FDI inflows","6110","Value US$","millions","302.331967","X","UNCTAD","-668.114893","X","UNCTAD","991.523978","X","UNCTAD","2776.447451","X","UNCTAD","2409.410338","X","UNCTAD","3211.102343","X","UNCTAD","3981.536461","X","UNCTAD","3934.871639","X","UNCTAD","6789.953290","X","UNCTAD","6408.773620","X","UNCTAD","2505.658027","X","UNCTAD","1192.417627","X","UNCTAD","2450.347588","X","UNCTAD","954.036817","X","UNCTAD","-2273.651533","X","UNCTAD","8061.802527","X","UNCTAD","2168.153444","X","UNCTAD","8958.687943","X","UNCTAD","19479.098584","X","UNCTAD","14018.136485","X","UNCTAD","11390.266227","X","UNCTAD","14655.092394","X","UNCTAD","1975.659574","X","UNCTAD","5530.121381","X","UNCTAD","-2514.951942","X","UNCTAD","-3899.880952","X","UNCTAD","-5849.000262","X","UNCTAD","225.760836","X","UNCTAD","16287.386364","X","UNCTAD","-2394.371268","X","UNCTAD"
"162","Norway","23082","Total FDI inflows","6184","Value US$, 2015 prices","millions","539.523968","Fc","Calculated","-1150.268222","Fc","Calculated","1905.018403","Fc","Calculated","5315.209369","Fc","Calculated","4017.411384","Fc","Calculated","5228.233094","Fc","Calculated","6916.724650","Fc","Calculated","7342.370195","Fc","Calculated","12278.085708","Fc","Calculated","11334.356073","Fc","Calculated","4452.468876","Fc","Calculated","1912.599208","Fc","Calculated","3388.393960","Fc","Calculated","1186.753183","Fc","Calculated","-2485.541456","Fc","Calculated","8066.327737","Fc","Calculated","1925.826674","Fc","Calculated","6934.827799","Fc","Calculated","17736.650080","Fc","Calculated","11577.582165","Fc","Calculated","8174.089122","Fc","Calculated","10563.446879","Fc","Calculated","1402.300833","Fc","Calculated","4198.104731","Fc","Calculated","-2514.951942","Fc","Calculated","-4123.158216","Fc","Calculated","-5857.822142","Fc","Calculated","210.146920","Fc","Calculated","16508.283708","Fc","Calculated",,,
"162","Norway","23083","FDI outflows to Agriculture, Forestry and Fishing","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"297.660000","X","OECD",,,
"162","Norway","23083","FDI outflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"301.697008","Fc","Calculated",,,
"162","Norway","23083","FDI outflows to Agriculture, Forestry and Fishing","6142","Share of Total FDI outflows US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.353269","Fc","Calculated",,,
"162","Norway","23084","FDI outflows to Food, Beverages and Tobacco","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-186.960000","X","OECD",,,
"162","Norway","23084","FDI outflows to Food, Beverages and Tobacco","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-189.495641","Fc","Calculated",,,
"162","Norway","23084","FDI outflows to Food, Beverages and Tobacco","6142","Share of Total FDI outflows US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3.362384","Fc","Calculated",,,
"162","Norway","23085","Total FDI outflows","6110","Value US$","millions","1448.725424","X","UNCTAD","-120.202752","X","UNCTAD","718.481336","X","UNCTAD","2171.849274","X","UNCTAD","2856.281451","X","UNCTAD","6104.675952","X","UNCTAD","5289.111318","X","UNCTAD","2542.312229","X","UNCTAD","5832.543719","X","UNCTAD","8221.917235","X","UNCTAD","-1183.876152","X","UNCTAD","5271.062078","X","UNCTAD","3621.921353","X","UNCTAD","3219.188142","X","UNCTAD","17184.788514","X","UNCTAD","15137.689781","X","UNCTAD","8851.573016","X","UNCTAD","22020.035461","X","UNCTAD","20417.980609","X","UNCTAD","19250.947607","X","UNCTAD","18094.033305","X","UNCTAD","20671.766223","X","UNCTAD","8871.659574","X","UNCTAD","19260.767384","X","UNCTAD","30947.760278","X","UNCTAD","3091.904762","X","UNCTAD","-2220.470594","X","UNCTAD","11408.177067","X","UNCTAD","5560.340909","X","UNCTAD","-1063.315375","X","UNCTAD"
"162","Norway","23085","Total FDI outflows","6184","Value US$, 2015 prices","millions","2585.310767","Fc","Calculated","-206.948546","Fc","Calculated","1380.420642","Fc","Calculated","4157.771330","Fc","Calculated","4762.516968","Fc","Calculated","9939.474184","Fc","Calculated","9188.243532","Fc","Calculated","4743.889828","Fc","Calculated","10546.828325","Fc","Calculated","14541.025019","Fc","Calculated","-2103.707554","Fc","Calculated","8454.612655","Fc","Calculated","5008.471654","Fc","Calculated","4004.438511","Fc","Calculated","18786.301970","Fc","Calculated","15146.186791","Fc","Calculated","7862.264299","Fc","Calculated","17045.481995","Fc","Calculated","18591.547028","Fc","Calculated","15899.362081","Fc","Calculated","12984.967853","Fc","Calculated","14900.288482","Fc","Calculated","6297.003680","Fc","Calculated","14621.508843","Fc","Calculated","30947.760278","Fc","Calculated","3268.923508","Fc","Calculated","-2223.819667","Fc","Calculated","10619.172547","Fc","Calculated","5635.752919","Fc","Calculated",,,
"221","Oman","23080","FDI inflows to Agriculture, Forestry and Fishing","6110","Value US$","millions",,,,"0.100000","X","UNCTAD",,,,,,,"0.200000","X","UNCTAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"563.070000","X","INTRACEN","1454.100000","X","INTRACEN","1311.310000","X","INTRACEN","-2859.820000","X","INTRACEN","2593.240000","X","INTRACEN","2409.620000","X","INTRACEN",,,,,,,,,
"221","Oman","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","millions",,,,"0.243241","Fc","Calculated",,,,,,,"0.507071","Fc","Calculated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"451.152580","Fc","Calculated","1192.677105","Fc","Calculated","1062.426069","Fc","Calculated","-2859.820000","Fc","Calculated","2846.920549","Fc","Calculated","2462.079529","Fc","Calculated",,,,,,,,,
"221","Oman","23080","FDI inflows to Agriculture, Forestry and Fishing","6141","Share of Total FDI inflows US$","%",,,,"0.095886","Fc","Calculated",,,,,,,"0.432021","Fc","Calculated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.238174","Fc","Calculated","90.177653","Fc","Calculated","101.858322","Fc","Calculated","131.688717","Fc","Calculated","114.477701","Fc","Calculated","82.575659","Fc","Calculated",,,,,,,,,
"221","Oman","23082","Total FDI inflows","6110","Value US$","millions","135.241000","X","UNCTAD","104.291000","X","UNCTAD","142.003000","X","UNCTAD","76.463000","X","UNCTAD","46.294000","X","UNCTAD","60.600000","X","UNCTAD","65.026609","X","UNCTAD","101.441510","X","UNCTAD","39.011704","X","UNCTAD","83.200000","X","UNCTAD","5.200000","X","UNCTAD","122.000000","X","UNCTAD","25.000000","X","UNCTAD","111.000000","X","UNCTAD","1538.000000","X","UNCTAD","1597.000000","X","UNCTAD","3332.000000","X","UNCTAD","2952.000000","X","UNCTAD","1485.000000","X","UNCTAD","1243.172952","X","UNCTAD","1752.925878","X","UNCTAD","1365.409623","X","UNCTAD","1612.483745","X","UNCTAD","1287.386216","X","UNCTAD","-2171.651495","X","UNCTAD","2265.279584","X","UNCTAD","2918.075423","X","UNCTAD","5940.182055","X","UNCTAD","3420.026008","X","UNCTAD","4092.761162","X","UNCTAD"
"221","Oman","23082","Total FDI inflows","6184","Value US$, 2015 prices","millions","332.866510","Fc","Calculated","253.678411","Fc","Calculated","365.375016","Fc","Calculated","197.586980","Fc","Calculated","117.371749","Fc","Calculated","142.828187","Fc","Calculated","156.975828","Fc","Calculated","276.632760","Fc","Calculated","95.809714","Fc","Calculated","174.035640","Fc","Calculated","11.397235","Fc","Calculated","255.383997","Fc","Calculated","47.425731","Fc","Calculated","186.332589","Fc","Calculated","2108.197984","Fc","Calculated","1926.489410","Fc","Calculated","3712.634098","Fc","Calculated","2459.221247","Fc","Calculated","1652.294854","Fc","Calculated","1196.198247","Fc","Calculated","1451.938936","Fc","Calculated","1094.016860","Fc","Calculated","1322.586098","Fc","Calculated","1043.042970","Fc","Calculated","-2171.651495","Fc","Calculated","2486.877804","Fc","Calculated","2981.604469","Fc","Calculated","5419.725787","Fc","Calculated","3234.801286","Fc","Calculated",,,
